customer_id,plan_type,is_family_plan,avg_monthly_bill,total_revenue_12m,tenure_months,customer_age,customer_region,occupation_type,income_bracket,avg_monthly_data_usage_gb,avg_monthly_voice_minutes,avg_monthly_sms,roaming_usage_minutes,international_usage_minutes,value_added_services_subscribed,plan_category,contract_length_months,discounts_or_offers_applied,is_5g_plan,num_lines_in_account,loyalty_score,app_login_frequency,reward_points_balance,wallet_balance,avg_topup_amount,topup_frequency,financial_stress_index,cost_overrun_score,churn_risk_score,segment_label
C0099,prepaid,0,279.5309246148801,3414.7660458738756,100,53,north,salaried,lower_middle,12.204131512052681,624,563,87.0,1.0,0,basic,6,0,1,2,10,2,47250,886.4333496942289,1700.907622222664,3,0.35561284209682187,0.7618227616798411,0.9887192064137078,occasional_defaulter
C0100,prepaid,0,682.8315199656594,8228.135872334093,72,32,south,salaried,low,39.09164197975765,2255,145,14.0,8.0,1,premium,24,0,1,5,10,56,62930,1470.356079283347,1290.9827026947794,11,0.9040823148579985,0.19368866937180018,0.4207473709208973,habitual_defaulter
C0101,prepaid,1,427.60980784101906,1330.4921635744915,3,19,metro,self_employed,upper_middle,28.167926701645897,245,889,12.0,3.0,0,basic,12,0,0,3,3,52,6615,591.5756956623225,874.4871552688292,11,0.836195820067251,0.2419703017092747,0.5133030588189373,habitual_defaulter
C0102,postpaid,0,607.8877297658933,7271.932312513362,62,29,east,student,low,26.927352252760226,2856,870,11.0,12.0,0,basic,6,0,0,1,1,13,9894,359.3811020273219,1022.8882355131219,23,0.5444711706185642,0.7899213437139461,0.5457738942875562,habitual_defaulter
C0103,prepaid,1,922.0278368182765,11062.16477968228,29,55,east,retired,low,51.56403516528124,2262,29,4.0,2.0,0,standard,6,0,0,5,1,7,3808,1897.6639278260454,256.5094792286819,16,0.00537192107694906,0.9580490195988639,0.40241382247032953,habitual_defaulter
C0104,prepaid,0,277.7107556447182,3450.115082973425,73,23,west,self_employed,lower_middle,10.616441064532468,2648,894,16.0,8.0,0,basic,3,0,0,2,2,49,12680,2052.2024690763164,1839.4153436707174,29,0.38873937714086393,0.9483330111646578,0.41826746988653307,habitual_defaulter
C0105,postpaid,0,466.51421481880084,3719.94432339382,8,63,north,retired,low,29.57063780277405,1109,47,3.0,1.0,0,premium,1,1,0,1,3,38,25776,193.20147192641025,578.4788597995703,27,0.7277115486589409,0.49226392766806215,0.04781607300616719,habitual_defaulter
C0106,prepaid,0,510.2017171199757,6153.157327328603,94,55,south,student,low,17.127612945109746,2752,89,37.0,13.0,0,standard,3,0,0,1,4,26,26460,2064.538119197077,73.0615510481468,20,0.3167018609744138,0.979708671563418,0.7374731797368229,habitual_defaulter
C0107,prepaid,0,410.4081144185608,4967.052229410924,76,18,north,student,high,22.508395455517295,1916,170,1.0,3.0,1,standard,6,0,0,2,5,50,43930,3399.498053132444,420.2483846218569,24,0.8453535487550885,0.33623605032659565,0.8773805837115279,habitual_defaulter
C0108,postpaid,0,893.2854859272034,10727.855362806706,46,55,south,salaried,low,46.383792366240996,2773,541,38.0,29.0,1,premium,12,1,1,3,2,31,8158,4076.8124308540196,1582.7161844626528,13,0.3062459178990151,0.6165193034270207,0.190903534027566,habitual_defaulter
C0109,prepaid,0,366.42226675318483,4379.9420334505285,92,67,west,self_employed,low,23.002035725709675,1582,720,33.0,5.0,1,premium,1,0,1,1,10,5,1900,1540.0680219108815,256.7487071103111,20,0.3921543818086609,0.15395494482472327,0.9444757015466668,occasional_defaulter
C0110,prepaid,0,401.2279743318688,4675.005810297356,56,43,north,salaried,low,20.514341385965135,2961,747,7.0,2.0,1,basic,1,0,0,1,8,35,58608,2693.669445632811,1668.696098014945,18,0.9600072873022892,0.015319913337570101,0.5838669527552882,habitual_defaulter
C0111,prepaid,0,368.53823947743973,4487.718072869555,106,70,metro,salaried,low,16.856294430071983,1860,973,1.0,1.0,1,basic,24,1,0,1,10,54,27410,3838.162216993732,1180.522193437743,9,0.7274001288381938,0.5851988661717311,0.03669705844365878,habitual_defaulter
C0112,prepaid,0,992.9005185439403,12001.032106798964,117,65,west,self_employed,high,40.433836074491985,2844,411,43.0,35.0,0,standard,6,0,0,1,1,52,4718,2979.0483652611265,1820.0986787268805,11,0.13746098853425015,0.5399534460140524,0.5932251166162226,habitual_defaulter
C0113,postpaid,0,415.36420516647024,4990.1840499821865,49,40,west,salaried,low,18.80712412824221,796,536,33.0,4.0,0,basic,3,0,1,2,6,22,49368,2175.935850742901,188.60600984937594,5,0.6828043954614628,0.39384384414568396,0.49824403636348447,habitual_defaulter
C0114,postpaid,0,701.3625653731093,8515.81601287949,43,18,east,self_employed,upper_middle,30.081898932000882,2096,607,20.0,9.0,1,basic,24,1,1,2,6,11,55740,4109.832635184569,1819.722032195289,21,0.5886476586018082,0.5845689880780769,0.9695154125403618,habitual_defaulter
C0115,postpaid,0,1614.269490846533,16173.087546126952,10,38,south,retired,upper_middle,88.33079891961859,2012,247,1.0,3.0,0,premium,12,1,1,1,7,25,26922,2383.363545857805,850.7123843729667,9,0.8562450898433157,0.8352777096927141,0.6421771835753686,habitual_defaulter
C0116,postpaid,0,522.6175156091424,6114.547602199925,13,74,rural,self_employed,lower_middle,30.814605538141365,2487,243,14.0,2.0,0,standard,12,0,1,1,8,24,12776,2161.4001483479524,1636.1047950390353,24,0.2590801477446578,0.18571986406497754,0.40910453615800646,occasional_defaulter
C0117,postpaid,0,1003.8856245769321,11962.261564966766,57,36,north,retired,upper_middle,35.00893216841767,1313,571,54.0,7.0,0,basic,6,0,0,1,9,52,89235,947.2558806742715,805.4494122099541,5,0.629902668028289,0.1886426056882503,0.7907998291686821,occasional_defaulter
C0118,prepaid,0,1365.4574043526848,2691.794116222298,2,46,south,salaried,low,82.86103277779776,2718,75,2.0,4.0,0,premium,1,0,1,1,2,11,16604,1964.4298751421252,242.1017882139594,4,0.2378858538243458,0.7971551944272116,0.301740987768502,occasional_defaulter
C0119,postpaid,0,958.1030672330988,11448.433736570014,65,67,west,student,lower_middle,53.41373752524049,171,718,14.0,5.0,0,standard,24,0,0,1,5,29,31570,2185.461208778276,1772.8321465792967,8,0.837684903212807,0.7779081067768417,0.8438705460566596,habitual_defaulter
C0120,prepaid,0,539.5628508325551,6480.694366642541,86,43,north,salaried,low,24.8464072508514,1285,366,33.0,10.0,0,standard,12,0,1,1,4,56,19528,601.050774575116,87.24674577456287,25,0.5315304428657982,0.20053700225218585,0.9605944263135785,habitual_defaulter
C0121,postpaid,0,775.2296185335144,9229.32093718144,97,51,metro,self_employed,upper_middle,43.64904729239336,1855,123,22.0,3.0,0,standard,3,0,1,2,8,8,67656,4939.688915261846,903.3966636722561,23,0.8534152935036858,0.1618883365006324,0.1833011798778681,habitual_defaulter
C0122,postpaid,0,268.2560067922722,3355.3497228395627,80,68,south,salaried,low,5.384630828216659,1997,325,10.0,1.0,1,basic,6,0,0,2,4,9,32900,3493.296221143673,777.970791282588,1,0.5612833674134854,0.767884195883583,0.25135220412027004,habitual_defaulter
C0123,prepaid,1,354.59498931663495,4082.921262140044,42,34,south,salaried,upper_middle,10.88485043966286,2341,190,45.0,6.0,1,basic,3,1,0,5,3,21,15333,3026.6204071046222,734.6306052603647,2,0.9661220849532648,0.02167788406918769,0.44871703782231354,habitual_defaulter
C0124,prepaid,0,390.5002658613564,4679.531493316751,58,35,metro,salaried,lower_middle,8.108819072244064,301,551,15.0,1.0,0,premium,1,1,1,1,4,7,1012,3685.933311622861,940.4553070247615,2,0.20251476377939615,0.43226943460069245,0.34438629604250737,habitual_defaulter
C0125,prepaid,0,1867.4640492695312,22349.61260795104,93,71,rural,salaried,low,92.8207137859262,1305,307,41.0,9.0,1,premium,3,0,1,4,1,40,5159,1163.0146941635976,145.94527114492055,8,0.41020651750738,0.2663540581488665,0.6095692254192873,occasional_defaulter
C0126,prepaid,1,348.3049945838482,3378.804917202223,10,49,rural,unemployed,low,25.427580499424508,2743,385,19.0,7.0,0,basic,24,0,1,2,10,55,87080,4679.713560349108,1443.8098166671914,10,0.5161671800737089,0.06345973601518184,0.3562634299884969,habitual_defaulter
C0127,postpaid,0,345.4637740124985,4192.739917518935,63,73,west,salaried,lower_middle,21.23592520377815,708,866,8.0,2.0,0,premium,6,0,0,1,6,59,33060,4450.7469643076865,309.98059464878406,27,0.8411106353816307,0.40480397280269054,0.49808411505387906,habitual_defaulter
C0128,postpaid,1,306.69183874272017,3599.383847880935,103,21,rural,salaried,upper_middle,16.27975079775585,294,222,46.0,3.0,0,basic,12,1,1,5,6,5,35082,3161.575910130639,622.1733314700662,8,0.005385242853318317,0.21939348719540863,0.3982469970778101,occasional_defaulter
C0129,prepaid,0,740.9228242497187,8894.303018511566,71,47,south,salaried,high,38.314295511015764,156,940,42.0,2.0,0,basic,24,1,0,3,10,14,80440,2935.9514798725695,1918.4456923557154,11,0.6979065458868581,0.7096106113659464,0.35953456927624994,occasional_defaulter
C0130,prepaid,0,589.0091780558073,6992.015909791794,61,48,east,student,upper_middle,44.83268840743253,1308,709,7.0,18.0,0,premium,6,0,0,1,1,43,7397,282.45877988723413,1696.183828485247,18,0.03377591655135692,0.6038687194924661,0.8428321401089752,habitual_defaulter
C0131,prepaid,1,990.0123693708878,837.6550616034799,1,35,east,salaried,lower_middle,59.44852088415428,54,133,5.0,3.0,0,basic,12,0,0,4,2,10,17756,1385.2192060700459,1031.8884457506467,5,0.3081946930563578,0.5733532835024578,0.44453022141034404,habitual_defaulter
C0132,prepaid,0,787.7594811837964,9435.289454353739,26,22,north,self_employed,upper_middle,32.84227844991776,2291,625,77.0,19.0,0,premium,3,0,0,1,10,14,14260,4740.650551699558,835.825074774991,29,0.4991215148207444,0.5679788764727259,0.34605518276612124,occasional_defaulter
C0133,prepaid,0,254.87814910384998,3082.9970068677426,109,49,metro,retired,lower_middle,2.512510941493021,1271,65,13.0,0.0,1,basic,12,0,1,2,6,7,47052,284.9932658039839,1843.736015060138,29,0.7149469184796622,0.8175493158151169,0.9719779271101606,habitual_defaulter
C0134,prepaid,0,349.3230806487661,1698.7800379102512,5,46,west,retired,low,17.612461503805243,1215,61,121.0,4.0,0,basic,1,0,1,2,4,41,39844,3923.4293820615867,1805.8952299887424,14,0.1495519902878133,0.4090478284207748,0.8507412500080034,habitual_defaulter
C0135,postpaid,0,1153.9323365978985,13952.499546150877,35,29,east,self_employed,low,55.1232545652967,1151,969,6.0,19.0,0,basic,12,0,0,1,10,6,15370,685.7642499234385,1318.3999328172745,22,0.16714475314934363,0.22781461765513533,0.17874586243088264,occasional_defaulter
C0136,prepaid,0,486.96193873628914,5867.207109415412,13,32,north,salaried,lower_middle,32.34795435132625,1423,473,2.0,10.0,0,basic,12,1,0,2,3,48,15846,2152.5025951678567,661.2902959414292,10,0.6357009880423775,0.9690994778063055,0.422075963516091,habitual_defaulter
C0137,prepaid,0,1046.4675150761625,12615.564816282878,27,32,north,retired,low,46.87036662521522,1241,819,0.0,0.0,0,standard,6,0,1,1,10,8,74800,2388.4985590400074,1570.2285350129912,5,0.10507758618296381,0.38184510759020907,0.7624343171666288,occasional_defaulter
C0138,postpaid,0,501.5360447244336,5965.862188050648,12,52,rural,self_employed,low,34.72726013822257,719,740,7.0,5.0,0,standard,6,1,0,1,1,19,5328,1708.4636942073435,1197.8630443071813,20,0.33738070353893146,0.2558357815917667,0.10405050178308883,habitual_defaulter
C0139,prepaid,0,319.82979524835997,3787.4436333430176,94,70,south,salaried,lower_middle,18.79917365602842,2687,380,18.0,1.0,1,basic,24,0,0,3,10,8,65760,578.3173317271855,286.5891561765628,6,0.44863804736390933,0.27125504708618553,0.16245265067591974,occasional_defaulter
C0140,postpaid,0,460.9117404509808,5503.812895094688,50,52,west,salaried,low,16.735026308229436,1479,166,6.0,1.0,0,basic,24,1,1,1,6,24,21054,2665.8294951483726,309.6009629234981,20,0.5208038474828495,0.2134416174354058,0.29894895765169993,habitual_defaulter
C0141,postpaid,0,319.76060691931696,3808.877038078496,96,60,rural,salaried,lower_middle,6.596772915404806,948,875,17.0,5.0,1,basic,6,0,0,4,5,55,6590,3948.6177145076713,565.7091353503862,6,0.12128828858064822,0.7954287389695073,0.7207640217260475,occasional_defaulter
C0142,prepaid,0,398.99384099926834,4750.9516598989085,59,69,rural,salaried,low,21.17819764956825,2510,901,1.0,17.0,0,basic,24,0,0,2,10,46,27850,4831.782069698344,1156.3429306032315,20,0.42613498618038215,0.012302478892252555,0.8778326599332416,occasional_defaulter
C0143,prepaid,1,608.2032620089344,7209.677259664038,31,70,east,salaried,upper_middle,26.187573522582806,97,595,70.0,4.0,1,basic,6,0,0,3,7,46,67032,1977.387483735728,110.00239627861998,5,0.1373855237843652,0.3548441998902897,0.7576265943418311,occasional_defaulter
C0144,prepaid,0,721.536380021499,8721.679968818424,69,31,metro,self_employed,low,43.12358270589385,569,212,9.0,9.0,0,standard,12,1,0,3,8,15,66976,957.5612177798625,1722.033499436992,7,0.4987962938604721,0.41980547247499456,0.4247464866195676,occasional_defaulter
C0145,prepaid,0,227.1009817778194,2607.848240274354,37,56,rural,salaried,high,10.003159317706746,738,969,72.0,2.0,1,basic,1,0,1,1,8,25,69824,231.32159788873952,410.2709082439851,15,0.637325192956057,0.3092662778822608,0.4607899140523256,habitual_defaulter
C0146,prepaid,0,539.3947059036393,1128.8584204554916,2,35,south,self_employed,low,3.4516697154386726,1481,471,15.0,4.0,1,basic,3,1,0,1,5,37,38520,3635.6925155530885,1589.4312283039499,29,0.7852225572232693,0.1817193232173252,0.5411812122662737,habitual_defaulter
C0147,postpaid,0,394.3983130418734,4799.157253305978,102,55,east,salaried,lower_middle,19.826509639028842,816,142,13.0,1.0,0,standard,24,1,1,5,3,16,25320,4229.775712773375,1696.6858174951253,11,0.43830735799791865,0.6123803214130693,0.13891308118695556,habitual_defaulter
C0148,prepaid,0,381.21817730451465,4551.662928827594,71,39,north,retired,upper_middle,5.8798021910251475,645,747,2.0,1.0,1,basic,1,0,0,1,6,6,34596,4740.048871504663,743.6250650367238,17,0.9295070092075501,0.06892627914920935,0.8728617900382171,habitual_defaulter
C0149,prepaid,1,585.7988905717461,7232.4080912814525,65,55,rural,self_employed,low,22.51135894898099,1271,417,2.0,8.0,0,basic,12,1,1,5,3,19,8322,642.6989534322464,707.4747624927111,13,0.2752612303181883,0.277894459346791,0.7803002712357784,habitual_defaulter
C0150,prepaid,0,402.32147979893557,1207.6968882842114,3,72,metro,salaried,upper_middle,9.30844016167048,2573,613,14.0,0.0,0,basic,12,0,1,1,5,43,46475,3114.4453666981512,326.4064091479112,17,0.8128070256512147,0.047034920082151155,0.5534259724928523,habitual_defaulter
C0151,postpaid,1,1164.650006391957,13952.387469397449,20,28,north,salaried,high,56.70447627295456,1600,203,8.0,10.0,0,basic,24,0,1,4,8,6,9808,1756.1691438067662,1233.6339614322903,23,0.3144444773000705,0.022192131150192584,0.2114174819362019,critical
C0152,prepaid,0,1046.7380954205908,2073.734102904313,2,20,rural,retired,low,39.21401237372034,139,827,4.0,16.0,0,standard,3,0,0,2,10,36,79690,2884.456233644605,665.2758150303179,3,0.5903935280149962,0.6211846398015847,0.8188963607788942,occasional_defaulter
C0153,prepaid,0,1043.155529849026,12604.742880355827,42,70,south,salaried,lower_middle,42.10839862212749,670,29,3.0,2.0,1,premium,1,0,1,1,10,14,27080,4948.721478296673,1283.5147286944386,23,0.41714810129296476,0.31641197950327926,0.6276392262290363,occasional_defaulter
C0154,prepaid,0,414.8012096103976,4956.3908096455325,43,31,metro,salaried,low,31.07767581649196,390,524,16.0,17.0,1,standard,6,0,1,3,10,7,16400,3691.442286660932,742.650798984218,9,0.030744861637092225,0.21557576540218049,0.4833520649972086,occasional_defaulter
C0155,postpaid,0,320.73833687558704,3899.6645879595776,21,61,metro,salaried,upper_middle,16.898929213463827,1594,539,7.0,11.0,0,standard,24,0,1,2,3,18,29499,2916.5865271196435,169.67391276339018,12,0.22720115676107078,0.9614272326555663,0.709791871568058,habitual_defaulter
C0156,prepaid,0,569.7037342117895,6728.284813094077,45,42,south,salaried,low,25.503751757269775,480,80,33.0,14.0,0,basic,24,0,1,1,6,14,50154,2744.779282409362,996.240089915898,29,0.42424195034565626,0.6018607827266023,0.07927096089236618,habitual_defaulter
C0157,postpaid,0,501.35197460727085,6027.949744886784,96,31,north,student,upper_middle,19.405876622826568,1437,453,2.0,12.0,0,basic,3,0,1,1,10,55,4220,562.3028916850014,653.5046890480113,11,0.0792399780853289,0.5687125252899355,0.9594219532260562,occasional_defaulter
C0158,postpaid,0,389.6103981337172,4754.266345254945,112,64,rural,retired,lower_middle,11.680182887051084,1498,617,0.0,0.0,0,standard,12,1,0,1,9,9,85032,1283.630065130808,1739.8140267353392,6,0.18651866160577413,0.355969144209201,0.17515922652498672,occasional_defaulter
C0159,prepaid,1,285.2443137665047,3419.667891131286,20,48,metro,unemployed,lower_middle,29.038473298138292,1641,961,57.0,9.0,0,standard,1,0,1,5,2,55,15728,330.07883963677097,564.7951448248908,24,0.29421561785857786,0.2968645191153553,0.6545720100034498,habitual_defaulter
C0160,postpaid,1,532.2775782523469,6326.8266571744525,43,42,west,salaried,lower_middle,23.354658709362322,1787,205,0.0,5.0,1,standard,24,1,0,3,3,11,9684,2233.050177361664,1990.2741021670256,1,0.3520758229800337,0.3399442679910487,0.9188600520387834,habitual_defaulter
C0161,prepaid,0,436.05213084557175,5209.822829924185,50,72,west,salaried,lower_middle,6.116967087357578,1505,378,39.0,36.0,0,basic,1,0,1,1,9,9,4914,155.42309374515395,1978.7250932127445,16,0.39303514168419784,0.53086752913191,0.8260731506622943,occasional_defaulter
C0162,postpaid,0,795.1977853937843,9428.42459458809,95,58,rural,unemployed,low,31.970805374353514,367,505,42.0,7.0,0,basic,24,1,1,3,4,47,3232,3222.852200671555,157.87260861257553,20,0.06274416323870735,0.35104150590735184,0.8478464265475548,habitual_defaulter
C0163,postpaid,0,785.0978253801192,9494.159922037876,43,36,north,salaried,low,47.888463210776976,1930,151,59.0,7.0,0,standard,24,1,1,1,5,10,5520,753.5991752361105,1068.5336059108213,13,0.8878873860712275,0.31068609907243594,0.17711073835207436,habitual_defaulter
C0164,prepaid,0,997.687292438916,12069.878281519243,97,29,metro,self_employed,upper_middle,60.82973816388787,787,576,14.0,62.0,0,basic,1,1,1,2,10,51,51880,4715.327815823283,1162.732950109935,24,0.4197930494255604,0.01655596757858191,0.7828044070587119,occasional_defaulter
C0165,prepaid,1,272.43156541346684,3259.029353245905,24,24,north,self_employed,lower_middle,1.0,755,737,20.0,2.0,1,basic,1,1,1,4,2,26,16888,1514.285254191618,1195.9760037835217,26,0.24897939840581385,0.430081977059503,0.4428357166045648,habitual_defaulter
C0166,postpaid,0,678.9734799137509,8268.724765423585,82,66,west,salaried,lower_middle,27.024547610227767,667,765,9.0,12.0,1,basic,6,0,1,1,10,40,58880,166.780058593356,1397.3362779889462,6,0.0009436929831987406,0.7332126804423279,0.8152467864428891,occasional_defaulter
C0167,prepaid,0,364.9987254182064,4439.2685259127065,84,31,metro,salaried,low,7.443356979015963,2969,902,71.0,0.0,0,basic,6,0,0,1,4,6,32348,3701.0630786950755,523.7645527484602,12,0.2754108947127174,0.48939438479465125,0.8870238398869816,habitual_defaulter
C0168,prepaid,0,278.3201818015269,3341.3106501483685,60,46,metro,self_employed,upper_middle,1.0,705,905,26.0,5.0,0,standard,1,0,1,3,8,7,7392,1094.4167169038333,1142.9654860179633,28,0.14290315332370074,0.20691103749788242,0.18379089755353373,occasional_defaulter
