customer_id,plan_type,is_family_plan,avg_monthly_bill,total_revenue_12m,late_payments_12m,missed_payments_12m,max_days_late,tenure_months,num_bills,num_payments_on_time_12m,num_payments_late_12m,late_payment_ratio,missed_payment_ratio,avg_payment_delay_days,last_payment_status,last_payment_delay_days,days_overdue_current_bill,is_currently_overdue,payment_method,auto_pay_enabled,billing_cycle_day,historical_billing_disputes,customer_age,customer_region,occupation_type,income_bracket,account_type,num_dependents,avg_monthly_data_usage_gb,avg_monthly_voice_minutes,avg_monthly_sms,international_usage_minutes,roaming_usage_minutes,value_added_services_subscribed,plan_category,contract_length_months,discounts_or_offers_applied,plan_change_count_last_12m,is_5g_plan,num_lines_in_account,num_support_calls_12m,complaint_count_12m,issue_type_majority,refund_requests_12m,dispute_count_12m,loyalty_score,app_login_frequency_monthly,reward_points_balance,renewal_rate,credit_score_range,wallet_balance,avg_topup_amount,topup_frequency,max_payment_delay_days_12m,num_bills_30plus_days_late,num_bills_60plus_days_late,days_since_last_payment,consecutive_missed_payments_max,current_outstanding_balance,segment_label
C7468,postpaid,0,378.51,1872.82,2,1,92,5,5,2,2,0.4,0.2,12.0,on_time,0,29,1,cash,0,23,1,46,west,salaried,upper_middle,individual,2,4.0,2082,692,1.0,8.0,0,basic,1,1,1,1,1,2,0,billing,0,0,2,45,5222,0.17,poor,2991.79,137.84,16,92,1,1,21,1,1475.23,habitual_defaulter
C0796,postpaid,1,1145.31,13763.93,0,0,0,120,12,12,0,0.0,0.0,0.0,on_time,0,0,0,cash,0,23,0,30,east,salaried,upper_middle,SME,0,56.7,2566,845,18.0,34.0,0,basic,1,0,1,0,2,0,0,billing,0,0,7,17,42686,0.85,fair,1943.72,1555.18,3,0,0,0,10,0,2289.28,critical
C2911,postpaid,0,433.58,5227.36,3,1,36,99,12,8,3,0.25,0.08,9.7,on_time,0,3,1,credit_card,1,30,1,53,rural,self_employed,lower_middle,individual,5,23.7,1634,181,15.0,36.0,0,standard,12,1,0,0,1,2,0,network,0,0,8,26,36112,0.31,good,3052.65,622.87,19,36,4,0,9,1,4579.78,critical
C8976,postpaid,0,567.76,6825.5,0,0,0,49,12,12,0,0.0,0.0,0.0,late,29,0,0,UPI,0,16,1,68,south,self_employed,high,individual,1,31.3,1238,559,3.0,2.0,0,basic,1,1,0,1,1,3,3,network,0,0,9,17,24759,0.33,good,4602.37,859.18,10,0,0,0,17,0,236.55,occasional_defaulter
C2625,postpaid,0,762.87,9137.55,0,1,98,112,12,11,0,0.0,0.08,2.8,on_time,0,37,1,bank_transfer,0,19,0,54,metro,retired,upper_middle,individual,5,38.5,1059,937,7.0,9.0,0,basic,1,1,0,0,2,2,3,network,0,0,8,19,66408,0.18,fair,2985.85,531.74,21,98,1,1,1,1,45579.78,critical
C9654,postpaid,0,1826.91,21963.35,0,0,0,79,12,12,0,0.0,0.0,0.0,on_time,0,0,0,UPI,1,12,1,33,west,salaried,low,individual,0,84.5,2868,659,17.0,1.0,0,premium,3,1,1,0,1,2,1,other,0,1,10,24,18840,0.23,good,1708.51,207.51,13,0,0,0,4,0,597.67,occasional_defaulter
C0081,postpaid,1,380.94,4569.18,2,0,15,97,12,10,2,0.17,0.0,3.9,missed,37,27,1,cash,1,10,0,69,east,salaried,low,individual,2,6.8,2575,355,9.0,17.0,0,standard,24,0,0,0,4,1,0,other,0,0,6,38,38808,0.93,fair,4365.74,421.92,15,15,0,0,79,0,92.63,critical
C3549,postpaid,0,1184.0,14230.68,1,0,19,39,12,11,1,0.08,0.0,0.8,on_time,0,18,1,cash,0,10,4,43,north,salaried,high,individual,1,70.7,2719,783,15.0,5.0,0,standard,24,1,0,1,1,1,0,billing,0,0,9,12,73809,0.73,good,1614.36,1190.31,23,19,0,0,30,0,4675.61,occasional_defaulter
C0828,postpaid,0,1146.05,13734.43,3,1,115,80,12,8,3,0.25,0.08,9.5,missed,76,4,1,bank_transfer,0,17,0,47,rural,self_employed,low,individual,1,43.6,448,766,2.0,17.0,0,basic,6,1,0,0,2,0,1,network,0,0,5,21,25020,0.54,fair,2058.13,451.67,22,115,2,2,35,1,17128.48,occasional_defaulter
C7760,postpaid,0,427.73,5123.48,3,1,40,107,12,8,3,0.25,0.08,8.3,on_time,0,25,1,UPI,1,1,1,18,east,retired,upper_middle,individual,4,13.5,461,122,16.0,54.0,0,premium,12,0,0,1,1,2,0,other,0,0,9,13,68184,0.57,fair,781.05,920.5,21,40,1,0,12,1,7551.76,habitual_defaulter
C1132,postpaid,0,576.09,6854.64,1,0,9,20,12,11,1,0.08,0.0,0.5,on_time,0,8,1,credit_card,1,23,0,72,south,salaried,upper_middle,individual,1,5.9,724,289,4.0,5.0,0,premium,12,0,0,1,1,1,0,billing,0,0,9,60,24003,0.27,fair,165.41,503.13,8,9,0,0,30,0,3607.68,critical
C0526,postpaid,0,652.3,7791.1,4,1,104,82,12,7,4,0.33,0.08,8.3,on_time,0,43,1,bank_transfer,0,12,0,58,west,self_employed,low,individual,3,21.3,355,363,4.0,15.0,0,basic,6,0,0,1,1,1,2,other,0,0,8,16,63272,0.38,good,2166.06,707.04,25,104,5,1,21,1,27730.12,occasional_defaulter
C4612,postpaid,0,713.73,8539.87,4,0,23,99,12,8,4,0.33,0.0,4.3,on_time,0,26,1,bank_transfer,1,5,1,26,metro,student,lower_middle,individual,3,42.2,1423,155,14.0,3.0,0,standard,24,1,1,1,3,4,0,other,1,0,7,20,28721,0.83,good,2411.24,1120.37,0,23,0,0,16,0,550.06,habitual_defaulter
C3934,postpaid,0,254.11,3087.67,0,0,0,92,12,12,0,0.0,0.0,0.0,missed,67,0,0,cash,0,3,1,44,east,salaried,high,corporate,1,20.5,2898,782,10.0,21.0,0,standard,6,0,0,1,2,0,1,other,0,0,8,60,75536,0.57,fair,4348.63,775.49,11,0,0,0,90,0,1376.42,occasional_defaulter
C1036,postpaid,0,645.96,7795.3,1,0,18,34,12,11,1,0.08,0.0,0.5,missed,69,12,1,UPI,0,11,1,28,metro,unemployed,upper_middle,individual,5,39.3,960,581,2.0,34.0,0,basic,3,0,1,1,1,1,0,billing,0,0,5,25,10015,0.24,good,162.85,1545.88,18,18,0,0,89,0,749.22,occasional_defaulter
C0306,postpaid,1,508.78,6186.07,2,2,33,40,12,8,2,0.17,0.17,13.4,missed,75,44,1,credit_card,0,25,0,23,metro,student,upper_middle,individual,1,15.0,2036,237,9.0,42.0,0,standard,1,0,2,1,3,1,1,other,0,0,9,32,13788,0.64,good,330.78,1959.58,11,33,2,0,86,2,44899.48,critical
C9046,postpaid,0,803.18,9639.35,3,0,24,99,12,9,3,0.25,0.0,1.7,on_time,0,54,1,credit_card,1,15,0,30,rural,student,lower_middle,individual,2,47.5,866,440,3.0,2.0,0,basic,12,1,1,0,1,0,0,billing,0,0,10,24,56060,0.15,good,2283.95,1024.28,9,24,0,0,17,0,865.72,occasional_defaulter
C7331,postpaid,0,676.76,8019.59,0,0,0,14,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,0,27,1,35,west,self_employed,lower_middle,individual,3,33.8,1547,974,4.0,36.0,0,basic,1,1,0,0,1,1,1,other,0,0,10,34,89090,1.0,poor,3916.72,547.11,16,0,0,0,24,0,2482.23,critical
C7341,postpaid,1,852.5,10276.17,2,1,91,12,12,9,2,0.17,0.08,6.7,on_time,0,55,1,cash,0,17,0,47,west,student,low,SME,1,47.3,2891,221,1.0,3.0,1,basic,3,0,0,1,5,2,0,network,1,0,9,9,74844,0.98,fair,761.45,410.8,9,91,3,1,6,1,13558.83,habitual_defaulter
C6567,postpaid,0,1929.51,23145.19,3,0,11,71,12,9,3,0.25,0.0,3.4,late,24,53,1,bank_transfer,0,5,1,23,east,student,high,SME,3,95.0,1727,12,1.0,18.0,0,premium,6,0,0,1,3,2,0,network,1,0,7,51,40887,0.18,good,3526.95,1215.01,10,11,0,0,25,0,1937.9,critical
C1819,postpaid,0,950.43,11506.26,3,0,23,71,12,9,3,0.25,0.0,5.1,on_time,0,13,1,UPI,1,28,1,27,south,salaried,lower_middle,individual,4,37.2,1523,859,1.0,12.0,0,basic,12,0,0,1,2,2,0,other,0,0,7,6,69895,0.54,fair,326.33,68.81,3,23,0,0,12,0,162.21,critical
C9869,postpaid,1,299.08,3580.73,2,1,34,74,12,9,2,0.17,0.08,6.7,late,19,39,1,bank_transfer,1,28,0,27,east,self_employed,upper_middle,individual,4,11.7,660,701,1.0,11.0,0,standard,12,1,0,0,5,3,0,other,0,0,10,40,71280,0.59,fair,448.34,618.35,29,34,3,0,13,1,21087.69,occasional_defaulter
C0979,postpaid,0,934.42,2805.46,3,0,22,3,3,0,3,1.0,0.0,5.6,on_time,0,22,1,cash,1,16,0,71,metro,salaried,lower_middle,individual,5,40.2,1823,776,9.0,20.0,1,basic,1,1,1,1,5,1,0,network,0,0,8,16,42024,0.46,good,4833.5,1658.37,10,22,0,0,6,0,2471.38,critical
C2602,postpaid,0,1480.89,17786.96,0,0,0,27,12,12,0,0.0,0.0,0.0,missed,35,0,0,cash,0,18,0,41,rural,retired,low,individual,5,48.7,1771,352,12.0,22.0,0,basic,12,1,0,1,2,1,1,other,0,0,5,37,26460,0.3,good,4318.49,1799.05,23,0,0,0,93,0,1918.98,critical
C2821,postpaid,1,592.36,7067.93,0,0,0,14,12,12,0,0.0,0.0,0.0,late,25,0,0,UPI,1,4,1,31,metro,unemployed,upper_middle,individual,4,20.6,491,905,1.0,1.0,0,basic,12,0,0,1,2,2,0,other,0,0,9,35,59598,0.55,fair,849.99,234.42,17,0,0,0,9,0,2627.17,critical
C4611,postpaid,0,416.45,4918.38,2,0,9,73,12,10,2,0.17,0.0,1.6,on_time,0,7,1,credit_card,1,2,0,48,rural,salaried,lower_middle,individual,5,13.2,1894,698,12.0,24.0,1,basic,12,0,1,0,1,3,0,billing,0,0,6,42,8574,0.21,fair,4103.04,1523.56,8,9,0,0,16,0,1624.72,occasional_defaulter
C7723,postpaid,0,621.81,7433.87,1,0,10,116,12,11,1,0.08,0.0,0.4,on_time,0,17,1,UPI,1,22,1,48,west,self_employed,high,individual,4,24.9,2811,909,7.0,0.0,0,premium,1,0,0,1,1,1,0,other,0,0,9,30,24624,0.99,poor,2341.29,266.01,22,10,0,0,8,0,2710.35,critical
C7173,postpaid,0,1273.38,15271.3,3,0,23,14,12,9,3,0.25,0.0,4.2,late,2,28,1,cash,1,3,1,36,east,salaried,high,individual,1,51.6,786,84,1.0,11.0,0,standard,3,0,0,0,3,1,1,network,0,0,9,54,40158,0.5,fair,4633.21,1492.77,15,23,0,0,15,0,2150.89,critical
C5169,postpaid,0,366.65,4385.84,1,2,36,86,12,9,1,0.08,0.17,10.1,missed,47,35,1,UPI,0,19,1,47,west,self_employed,lower_middle,individual,5,4.0,1604,642,20.0,7.0,1,standard,6,1,0,0,1,3,1,billing,1,0,9,54,60309,0.21,good,2015.36,896.03,3,36,3,0,109,2,26956.25,critical
C2832,postpaid,0,814.05,9825.37,2,0,5,31,12,10,2,0.17,0.0,3.1,on_time,0,41,1,bank_transfer,0,12,0,75,west,self_employed,high,individual,5,41.0,1015,611,2.0,65.0,1,standard,3,0,0,0,3,2,1,billing,0,1,10,24,99760,0.66,good,1088.24,940.43,14,5,0,0,29,0,2658.21,critical
C2475,postpaid,0,724.91,8703.85,2,2,33,65,12,8,2,0.17,0.17,10.0,on_time,0,3,1,cash,1,26,0,75,east,unemployed,low,individual,0,36.6,1858,721,1.0,33.0,0,basic,1,0,0,1,1,2,1,billing,0,0,10,19,10920,0.98,good,2503.69,1017.9,18,33,4,0,29,1,7344.54,habitual_defaulter
C8362,postpaid,0,1112.53,13352.61,1,1,95,25,12,10,1,0.08,0.08,6.0,on_time,0,10,1,UPI,0,4,0,33,east,salaried,low,individual,2,58.9,542,403,5.0,41.0,0,premium,12,1,0,1,2,3,1,billing,0,0,6,56,15234,0.74,fair,4088.34,492.8,7,95,2,2,24,1,23087.67,occasional_defaulter
C3301,postpaid,0,1146.08,13879.27,1,0,24,78,12,11,1,0.08,0.0,2.1,late,18,54,1,credit_card,1,17,0,32,north,student,low,individual,3,71.3,987,984,23.0,17.0,0,standard,1,0,1,1,1,3,0,network,0,0,5,47,18035,0.38,fair,1432.5,662.39,5,24,0,0,28,0,1288.1,critical
C2863,postpaid,1,549.0,6559.03,3,1,120,33,12,8,3,0.25,0.08,7.5,missed,62,21,1,cash,1,17,1,57,metro,salaried,high,individual,4,30.9,458,66,10.0,18.0,0,premium,1,0,1,0,4,2,1,other,0,0,9,60,25371,0.45,poor,3439.26,363.12,2,120,4,1,46,1,15611.53,occasional_defaulter
C5419,postpaid,0,611.1,7393.12,0,0,0,111,12,12,0,0.0,0.0,0.0,on_time,0,0,0,UPI,1,27,0,44,east,salaried,low,individual,0,36.5,1355,265,3.0,31.0,0,standard,12,1,1,0,2,1,1,billing,0,0,10,14,51150,0.8,fair,3893.06,1939.57,15,0,0,0,19,0,110.03,critical
C1045,postpaid,1,367.67,4356.46,0,0,0,63,12,12,0,0.0,0.0,0.0,late,28,0,0,cash,1,28,1,63,east,retired,upper_middle,individual,3,25.7,1371,405,16.0,8.0,0,basic,1,0,0,0,2,2,0,other,0,0,5,21,2725,0.42,fair,1393.46,678.39,28,0,0,0,12,0,1206.33,critical
C1370,postpaid,0,512.66,6152.46,0,1,82,113,12,11,0,0.0,0.08,4.0,late,18,22,1,cash,0,29,0,63,south,retired,upper_middle,individual,3,17.7,2467,449,7.0,34.0,0,basic,1,0,0,1,1,4,0,other,0,0,10,45,55220,0.2,fair,3352.05,1357.51,6,82,1,1,5,1,46046.28,occasional_defaulter
C9264,postpaid,0,400.46,4790.43,2,0,4,74,12,10,2,0.17,0.0,3.6,on_time,0,52,1,UPI,0,3,0,73,metro,salaried,lower_middle,individual,2,28.6,931,195,11.0,0.0,1,standard,6,0,0,1,1,3,1,billing,0,0,9,29,83880,0.89,fair,4318.92,145.93,23,4,0,0,1,0,2654.11,habitual_defaulter
C7290,postpaid,1,663.97,7879.05,3,1,58,111,12,8,3,0.25,0.08,8.6,on_time,0,34,1,UPI,1,27,1,39,metro,retired,high,individual,5,39.6,1693,530,5.0,9.0,0,basic,12,0,0,1,2,1,0,network,0,0,8,11,70824,0.21,fair,2753.05,1711.34,8,58,1,0,21,1,24754.4,critical
C9150,postpaid,0,850.88,10189.47,1,1,119,67,12,10,1,0.08,0.08,4.9,late,5,53,1,credit_card,0,18,0,55,west,self_employed,low,individual,5,54.7,1129,46,3.0,2.0,0,premium,24,0,0,1,1,3,0,billing,0,0,9,60,44046,0.91,good,836.58,1959.37,26,119,2,1,17,1,40915.06,critical
C8304,postpaid,0,3000.0,35965.38,1,0,8,110,12,11,1,0.08,0.0,1.6,missed,38,35,1,UPI,1,9,2,67,south,salaried,upper_middle,individual,5,133.7,2069,125,3.0,4.0,0,premium,24,1,0,0,2,0,0,other,0,0,8,35,43344,0.22,good,3442.65,1477.64,7,8,0,0,73,0,4926.53,critical
C1843,postpaid,0,276.94,3303.94,2,0,5,26,12,10,2,0.17,0.0,3.1,on_time,0,33,1,UPI,1,24,0,71,east,retired,lower_middle,individual,5,3.6,656,282,2.0,25.0,0,premium,1,1,0,1,1,1,3,other,0,0,7,6,3059,0.46,fair,4456.79,1533.82,8,5,0,0,16,0,576.81,occasional_defaulter
C8478,postpaid,0,591.06,7138.29,1,1,32,34,12,10,1,0.08,0.08,6.1,missed,44,27,1,credit_card,1,27,0,22,north,student,lower_middle,individual,5,55.7,1967,516,7.0,14.0,0,standard,12,1,0,0,2,1,1,other,0,0,6,5,19296,0.93,fair,4673.14,147.36,7,32,2,0,44,1,28545.68,occasional_defaulter
C7084,postpaid,0,3000.0,35966.74,1,0,15,22,12,11,1,0.08,0.0,1.3,on_time,0,34,1,cash,0,24,0,28,metro,salaried,lower_middle,individual,5,143.4,1548,721,7.0,1.0,0,premium,12,0,0,1,2,0,2,other,0,0,8,19,48288,0.23,good,590.93,1755.52,12,15,0,0,0,0,1728.28,occasional_defaulter
C8989,postpaid,1,550.41,6572.54,3,2,99,63,12,7,3,0.25,0.17,10.2,late,2,48,1,bank_transfer,0,2,1,59,rural,self_employed,lower_middle,individual,1,8.8,2393,23,6.0,9.0,0,basic,6,1,1,0,2,1,0,billing,0,0,8,12,46624,0.33,good,2409.35,142.06,13,99,4,2,6,1,30359.75,critical
C4573,postpaid,0,804.66,9671.46,0,1,95,35,12,11,0,0.0,0.08,2.6,on_time,0,48,1,cash,0,5,2,34,south,salaried,lower_middle,individual,3,20.5,1488,15,3.0,24.0,0,standard,3,0,0,0,1,5,2,billing,0,0,10,1,25390,0.69,good,2870.67,606.4,26,95,1,1,22,1,39586.46,occasional_defaulter
C6839,postpaid,0,320.51,3518.56,1,0,3,11,11,10,1,0.09,0.0,2.0,on_time,0,23,1,cash,1,30,0,32,west,salaried,upper_middle,individual,4,26.6,1940,670,9.0,22.0,0,basic,1,1,0,1,2,2,0,billing,0,0,2,2,2410,0.26,good,3996.05,1260.96,4,3,0,0,29,0,800.4,critical
C9797,postpaid,1,372.66,4455.17,0,1,52,87,12,11,0,0.0,0.08,3.8,on_time,0,56,1,credit_card,1,30,0,37,north,self_employed,upper_middle,individual,3,27.0,357,462,17.0,24.0,0,premium,24,0,0,1,2,6,1,billing,0,0,8,4,38736,0.33,fair,3440.75,1457.29,28,52,1,0,18,1,18718.75,occasional_defaulter
C5518,postpaid,0,352.91,4228.05,1,2,104,60,12,9,1,0.08,0.17,8.6,on_time,0,1,1,cash,0,23,0,21,north,self_employed,upper_middle,individual,1,12.7,2063,623,9.0,37.0,1,basic,6,1,1,1,4,2,3,billing,0,0,10,49,18680,0.91,fair,2986.01,75.72,17,104,2,2,17,1,2218.75,occasional_defaulter
C9113,postpaid,0,658.52,7913.09,1,0,16,50,12,11,1,0.08,0.0,0.6,on_time,0,54,1,bank_transfer,1,7,0,25,east,self_employed,upper_middle,SME,5,36.5,1353,576,2.0,19.0,1,basic,24,0,0,1,1,1,0,billing,0,1,9,22,9018,0.65,poor,1760.02,328.48,1,16,0,0,11,0,3895.14,critical
C6056,postpaid,0,774.26,9300.13,1,1,47,33,12,10,1,0.08,0.08,3.8,late,15,49,1,bank_transfer,1,1,1,65,east,self_employed,high,individual,5,36.5,1930,286,4.0,16.0,0,basic,6,1,0,0,1,2,0,other,0,0,9,10,42489,0.19,fair,1069.13,1519.0,3,47,2,0,6,1,35980.27,critical
C4584,postpaid,0,1254.18,15044.43,2,0,13,13,12,10,2,0.17,0.0,2.9,on_time,0,53,1,bank_transfer,0,17,1,48,north,salaried,upper_middle,individual,3,65.0,1963,961,9.0,4.0,0,basic,6,0,0,1,1,2,1,other,0,0,9,55,75726,0.74,good,2396.76,528.86,25,13,0,0,25,0,4996.7,critical
C1974,postpaid,0,1532.26,18403.49,3,1,73,107,12,8,3,0.25,0.08,9.4,on_time,0,42,1,bank_transfer,1,16,1,19,rural,student,lower_middle,individual,0,76.3,626,791,1.0,96.0,1,premium,3,0,0,1,1,4,1,billing,0,0,7,3,46802,0.5,fair,2573.97,1083.31,15,73,1,1,30,1,9611.64,occasional_defaulter
C2896,postpaid,1,562.91,6789.1,3,0,11,55,12,9,3,0.25,0.0,5.6,on_time,0,47,1,UPI,1,7,1,69,north,salaried,lower_middle,SME,4,21.6,2973,967,34.0,14.0,0,basic,24,1,0,0,3,1,1,network,0,0,6,0,45090,0.91,good,2098.25,198.15,26,11,0,0,29,0,3810.64,critical
C8044,postpaid,0,1701.51,20358.19,1,0,19,115,12,11,1,0.08,0.0,1.4,on_time,0,52,1,cash,1,17,0,61,west,unemployed,lower_middle,individual,4,90.5,2306,821,16.0,8.0,0,premium,6,1,0,0,3,6,0,other,0,1,10,59,96430,0.91,good,295.31,1782.42,12,19,0,0,3,0,2160.08,occasional_defaulter
C8314,postpaid,0,2081.95,25060.41,1,1,106,62,12,10,1,0.08,0.08,5.6,on_time,0,53,1,UPI,0,27,2,53,metro,unemployed,lower_middle,individual,2,97.6,2892,556,4.0,17.0,0,premium,3,1,0,0,1,4,0,billing,1,1,7,59,39095,0.42,good,2760.73,655.46,3,106,2,2,27,1,21541.45,critical
C5827,postpaid,0,931.93,11184.28,1,1,76,69,12,10,1,0.08,0.08,4.9,late,6,34,1,credit_card,0,18,2,65,rural,self_employed,upper_middle,corporate,1,50.4,667,622,0.0,14.0,0,standard,3,0,0,1,1,2,0,billing,1,0,6,27,24312,0.57,good,4277.63,764.35,10,76,2,2,13,1,2645.45,critical
C6263,postpaid,0,710.54,610.13,0,1,33,1,1,0,0,0.0,1.0,50.3,late,3,21,1,UPI,1,21,2,48,west,salaried,high,individual,0,27.7,2835,830,2.0,14.0,1,standard,12,1,2,1,1,1,1,network,0,0,7,3,36974,0.73,fair,2106.73,960.09,22,33,1,0,1,1,39867.59,habitual_defaulter
C5429,postpaid,0,687.62,8305.33,2,2,84,107,12,8,2,0.17,0.17,11.1,on_time,0,34,1,cash,0,1,1,66,metro,self_employed,upper_middle,individual,2,41.0,1957,752,4.0,10.0,1,premium,6,1,0,0,1,1,0,billing,0,0,10,49,73770,0.61,fair,2311.5,1254.72,11,84,4,1,29,1,42962.58,habitual_defaulter
C7029,postpaid,0,245.69,2964.88,3,0,10,83,12,9,3,0.25,0.0,1.8,late,11,60,1,credit_card,0,7,0,69,east,self_employed,upper_middle,individual,0,14.4,2416,449,5.0,11.0,0,premium,1,0,0,1,1,2,2,network,0,0,8,19,67648,0.47,poor,4355.63,1377.07,20,10,0,0,7,0,2245.82,habitual_defaulter
C3559,postpaid,0,426.19,5231.6,0,0,0,38,12,12,0,0.0,0.0,0.0,on_time,0,0,0,credit_card,1,26,0,18,north,salaried,low,individual,3,28.1,1042,492,5.0,56.0,0,standard,24,0,0,0,1,1,0,network,0,0,9,57,65178,0.55,poor,3741.53,1453.56,15,0,0,0,6,0,4886.89,critical
C8911,postpaid,0,752.38,8952.99,1,1,89,31,12,10,1,0.08,0.08,5.3,on_time,0,22,1,cash,1,30,1,29,east,salaried,lower_middle,individual,3,33.7,602,842,4.0,12.0,0,standard,24,1,1,0,1,4,0,other,1,0,9,13,59292,0.82,fair,1469.06,1715.0,11,89,2,1,4,1,4784.68,critical
C2559,postpaid,0,513.92,6163.5,1,1,69,46,12,10,1,0.08,0.08,4.5,on_time,0,28,1,cash,1,29,0,19,east,salaried,low,individual,3,28.9,690,8,4.0,12.0,0,premium,24,0,0,1,1,2,1,network,0,0,6,23,4842,0.91,good,1743.85,649.44,15,69,2,2,11,1,18874.16,critical
C8813,postpaid,1,796.78,9522.23,0,1,36,19,12,11,0,0.0,0.08,4.6,on_time,0,4,1,credit_card,1,2,0,43,north,unemployed,upper_middle,SME,3,26.1,2540,268,12.0,20.0,0,standard,6,1,0,0,5,0,0,billing,0,0,9,12,84312,0.81,poor,4557.67,125.05,11,36,1,0,23,1,17773.76,occasional_defaulter
C8680,postpaid,0,2436.67,29246.87,0,1,36,90,12,11,0,0.0,0.08,2.5,late,24,34,1,cash,0,16,1,62,rural,salaried,lower_middle,SME,3,105.5,103,531,2.0,25.0,0,premium,1,1,1,0,5,1,0,billing,0,0,5,14,3020,0.57,fair,2911.49,899.42,16,36,1,0,16,1,5215.81,occasional_defaulter
C5770,postpaid,1,1671.34,20118.78,2,0,12,74,12,10,2,0.17,0.0,1.9,on_time,0,36,1,bank_transfer,0,21,0,28,west,student,low,individual,0,78.7,975,7,2.0,7.0,0,premium,12,0,0,1,5,2,1,billing,0,0,5,18,6380,0.99,fair,4807.75,155.07,15,12,0,0,28,0,2392.28,occasional_defaulter
C8750,postpaid,0,748.76,6702.93,0,0,0,9,9,9,0,0.0,0.0,0.0,on_time,0,0,0,UPI,1,4,0,65,rural,self_employed,high,SME,1,31.0,1406,656,15.0,15.0,0,standard,6,1,0,0,1,1,1,network,0,0,2,5,18872,0.5,fair,2169.24,1885.25,18,0,0,0,3,0,4812.23,critical
C7302,postpaid,0,1048.0,12651.38,3,0,19,113,12,9,3,0.25,0.0,5.5,late,29,29,1,bank_transfer,1,18,2,32,metro,salaried,lower_middle,individual,5,46.0,2558,288,38.0,8.0,0,standard,3,0,0,0,4,3,1,billing,0,0,8,11,2280,0.56,good,2479.04,927.71,27,19,0,0,12,0,1853.36,occasional_defaulter
C0394,postpaid,0,2475.63,29694.01,2,0,24,32,12,10,2,0.17,0.0,2.0,late,15,46,1,bank_transfer,1,29,0,39,rural,self_employed,upper_middle,SME,2,138.0,1331,111,5.0,4.0,0,premium,12,0,0,1,1,3,0,network,1,0,5,34,29995,0.26,poor,1434.56,315.24,14,24,0,0,23,0,1715.48,occasional_defaulter
C3656,postpaid,0,902.46,10880.39,1,0,22,114,12,11,1,0.08,0.0,0.9,on_time,0,3,1,credit_card,1,25,0,31,metro,salaried,lower_middle,individual,0,35.6,264,728,2.0,19.0,0,standard,3,0,0,0,1,5,0,network,0,0,9,18,45873,0.16,fair,3152.08,864.45,22,22,0,0,20,0,3471.56,critical
C3506,postpaid,0,936.98,11297.04,2,0,26,34,12,10,2,0.17,0.0,1.9,on_time,0,30,1,bank_transfer,0,9,0,25,north,salaried,lower_middle,individual,4,56.7,2648,612,16.0,2.0,0,standard,24,0,0,0,1,2,1,other,0,0,8,27,68256,0.5,good,4516.41,1986.55,20,26,0,0,13,0,3533.49,critical
C3643,postpaid,0,784.65,3090.75,2,2,75,4,4,0,2,0.5,0.5,32.9,missed,70,45,1,cash,1,23,1,55,metro,retired,lower_middle,SME,0,40.8,575,723,11.0,11.0,1,basic,6,1,1,1,1,5,0,other,0,0,10,42,93360,0.37,good,63.46,1207.98,24,75,1,1,74,2,5783.33,occasional_defaulter
C2940,postpaid,0,465.59,5537.44,1,0,1,48,12,11,1,0.08,0.0,0.6,on_time,0,14,1,credit_card,1,20,2,42,east,self_employed,lower_middle,individual,3,10.0,502,46,22.0,7.0,1,premium,12,1,0,1,1,3,0,billing,0,0,10,11,6400,0.12,poor,1498.79,857.46,14,1,0,0,8,0,841.24,occasional_defaulter
C3964,postpaid,0,1776.27,21252.63,0,0,0,106,12,12,0,0.0,0.0,0.0,on_time,0,0,0,cash,1,23,1,45,north,student,low,corporate,1,82.6,93,94,17.0,3.0,1,premium,12,1,0,1,1,2,1,other,0,0,7,48,37702,0.21,good,584.44,524.69,26,0,0,0,7,0,3244.41,occasional_defaulter
C6433,postpaid,1,307.04,3683.96,0,1,60,70,12,11,0,0.0,0.08,4.1,on_time,0,28,1,bank_transfer,0,13,0,59,metro,salaried,upper_middle,individual,1,1.2,1142,568,13.0,8.0,1,basic,1,0,1,0,5,4,0,billing,0,0,10,15,97030,0.85,good,4389.69,1239.73,20,60,1,1,2,1,43537.33,critical
C5537,postpaid,0,200.0,2486.11,5,1,81,98,12,6,5,0.42,0.08,13.0,on_time,0,52,1,credit_card,0,10,0,43,west,self_employed,low,individual,3,3.3,2914,529,2.0,6.0,1,premium,3,1,0,1,1,2,1,billing,0,0,7,33,28014,0.83,good,3972.83,113.17,2,81,1,1,11,1,8749.39,habitual_defaulter
C8847,postpaid,1,1358.91,16333.15,0,0,0,22,12,12,0,0.0,0.0,0.0,missed,67,0,0,cash,0,9,0,30,south,salaried,upper_middle,individual,2,51.0,118,432,5.0,9.0,0,basic,6,0,0,1,5,1,0,billing,0,0,10,24,7950,0.97,fair,4361.95,1521.23,6,0,0,0,115,0,4231.66,habitual_defaulter
C0163,postpaid,0,269.93,3228.61,1,0,1,27,12,11,1,0.08,0.0,1.3,late,15,45,1,UPI,1,20,0,57,rural,self_employed,high,individual,1,2.2,2264,645,6.0,2.0,0,basic,12,1,0,0,2,3,2,billing,0,0,8,4,66704,0.53,good,3825.19,1535.69,3,1,0,0,26,0,4305.3,critical
